ECOSessionId,EventTimeMs,ClientId,UserId,EventCategory,EventName,EventDetails
12304260862133151056961010127558609111202661615568493418221419287563,1730111321542,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Media,User Playback Initiated - Paid,"{""IsSubscribed"":""true"",""path"":""/index.html"",""PlaybackInfo"":""UserClick|Full Screen||"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Home"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ProgramGuid"":""f275e5ec87e5d39aa36b1e769c00d3cc"",""ScreenName"":""Player"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""AssetType"":""Live|Episode"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""PlaybackSessionId"":""6b17db99-961e-417b-e25b-fb9f42b38f21"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Playback Initiated|"",""RibbonName"":""Spotlight"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""PackageName"":""Sling Blue:216"",""AssetGuid"":""3dcf1286acb1df4e82bff4b8fcff9058"",""TimeSinceLaunch"":""1730111320990""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111025829,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Settings"",""AppID"":""6.36.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Account"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Page Load|"",""AccountStatus"":""Paid"",""title"":""/dashboard/settings/list_screen"",""TimeSinceLaunch"":""1730111024664""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111027686,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Settings"",""AppID"":""6.36.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Account"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Page Load|"",""AccountStatus"":""Paid"",""title"":""/dashboard/settings/list_screen"",""TimeSinceLaunch"":""1730111026520""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111004466,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Application Launch"",""AppID"":""6.36.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Application Launch"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Application Launch|"",""AccountSettings"":""false|||180000:180000"",""AccountStatus"":""Paid"",""title"":""Sling TV"",""TimeSinceLaunch"":""1730111002663"",""Deeplink"":""samsung|undefined|""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730112614331,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Profiles"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Exit App"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Button|No"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""TimeSinceLaunch"":""1730112613620""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730112310197,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Application Launch"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Application Launch"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Application Launch|"",""AccountSettings"":""false|||180000:180000"",""AccountStatus"":""Paid"",""title"":""Sling TV"",""TimeSinceLaunch"":""1730112308557"",""Deeplink"":""samsung|undefined|""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111483523,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""IsSubscribed"":""true"",""path"":""/index.html"",""Channel"":""Hallmark Channel|Linear|HALLHD-M"",""PlaybackInfo"":""UserClick||Full Screen|40.216"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Home"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ProgramGuid"":""e781753858a2d2579891531749191ae8"",""ScreenName"":""Player"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""AssetType"":""Live|Movie"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""Asset"":""A Royal Corgi Christmas|A Royal Corgi Christmas|||holiday,romantic comedy||||"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""PlaybackSessionId"":""e71d0a8a-cb28-403a-f485-9c5172dcc754"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Playback Stopped|"",""RibbonName"":""Spotlight"",""ColRow"":""5:5|1:6"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""PackageName"":""Lifestyle Extra:173, Sling Blue:216"",""AssetGuid"":""63d368ce8488ddeebe6c4f754a3a37e1"",""TimeSinceLaunch"":""1730111482971""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111430000,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Home"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Home"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Remote Button|playPause"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""TimeSinceLaunch"":""1730111429456""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730112590188,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""path"":""/index.html"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Profiles"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ScreenName"":""Profiles"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Page Load|"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""TimeSinceLaunch"":""1730112589439""}"
12304260862133151056961010127558609111202661615568493418221419287563,1730111321542,828042431.568357205.1963662282.1622189159,e7185b06-bab5-11eb-8e11-0ef23105e8c1,Custom,Experience,"{""IsSubscribed"":""true"",""path"":""/index.html"",""Channel"":""MSNBC|Linear|MNBCHD"",""PlaybackInfo"":""UserClick|Full Screen||"",""ProfileGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""url"":""file:///index.html"",""DeviceMake"":""samsung"",""TabName"":""Home"",""AppID"":""6.38.0|8.12.0|6.5"",""host"":"""",""ProgramGuid"":""f275e5ec87e5d39aa36b1e769c00d3cc"",""ScreenName"":""Player"",""DeviceGuid"":""981c5857-4125-e981-c585-741256981c58"",""AssetType"":""Live|Episode"",""KochavaDeviceID"":""koslingtv-samsungtvwebsdk-prod-ikrx"",""Asset"":""Morning Joe|Morning Joe|2024|217|interview,news,politics,public affairs||||"",""DeviceModel"":""QBQ800"",""ProfileType"":""Admin"",""PlaybackSessionId"":""6b17db99-961e-417b-e25b-fb9f42b38f21"",""AccountGuid"":""e7185b06-bab5-11eb-8e11-0ef23105e8c1"",""ActionName"":""Playback Initiated|"",""RibbonName"":""Spotlight"",""ColRow"":""1:5|1:6"",""AccountStatus"":""Paid"",""title"":""/dashboard/home"",""PackageName"":""Sling Blue:216"",""AssetGuid"":""3dcf1286acb1df4e82bff4b8fcff9058"",""TimeSinceLaunch"":""1730111320990""}"
